"","x"
"1",0.165032875329247
"2",0.13987496237821
"3",0.280244836400314
"4",0.141016303643894
"5",0.199324793413191
"6",0.106906216576681
"7",0.106906216576681
"8",0.106906216576681
"9",0.106906216576681
"10",0.10663551766795
"11",0.105753032780517
"12",0.13949402406666
"13",0.107267992283714
"14",0.103151261421921
"15",0.103151261421921
"16",0.159088576794288
"17",0.143180936703626
"18",0.277882112033016
"19",0.138106827209774
"20",0.197440686874957
"21",0.0730275237783404
"22",0.0730275237783404
"23",0.0730275237783404
"24",0.0730275237783404
"25",0.0730275237783404
"26",0.0730275237783404
"27",0.0730275237783404
"28",0.0730275237783404
"29",0.0730275237783404
"30",0.0730275237783404
