"","x"
"1",0.254134834203006
"2",0.209323699747526
"3",0.177684133158939
"4",0.178148841141177
"5",0.172293289013687
"6",0.151452314600454
"7",0.162978988904758
"8",0.162978988904758
"9",0.162978988904758
"10",0.162978988904758
"11",0.158341542751927
"12",0.243626300512735
"13",0.243626300512735
"14",0.243626300512735
"15",0.177884412289693
"16",0.250332988442892
"17",0.211716343288642
"18",0.173443678255237
"19",0.177431929252393
"20",0.169784017171445
"21",0.131049908590394
"22",0.131049908590394
"23",0.131049908590394
"24",0.131049908590394
"25",0.131049908590394
"26",0.131049908590394
"27",0.131049908590394
"28",0.131049908590394
"29",0.131049908590394
"30",0.131049908590394
