"","x"
"1",0.216725640391714
"2",0.215862231027355
"3",0.198249951479144
"4",0.216429358049645
"5",0.187137485026854
"6",0.172991138514938
"7",0.172991138514938
"8",0.172991138514938
"9",0.172991138514938
"10",0.172991138514938
"11",0.171643658598695
"12",0.175478168509028
"13",0.254731766467428
"14",0.313732440665292
"15",0.313732440665292
"16",0.212335028614643
"17",0.214902662205453
"18",0.195135492537015
"19",0.211744041177414
"20",0.184988269945831
"21",0.151607038975797
"22",0.151607038975797
"23",0.151607038975797
"24",0.151607038975797
"25",0.151607038975797
"26",0.151607038975797
"27",0.151607038975797
"28",0.151607038975797
"29",0.151607038975797
"30",0.151607038975797
