"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22"
"result.1",1.75552176543989,1.87662692548274,2.19967427660528,1.85947984470194,2.13661499032894,2.39681516754648,1.77994101237261,1.70783024380639,3.40424584847469,3.17526922233603,0.849874852578523,0.897279056177024,0.994784809923944,0.840439891564474,0.993570046417071,0.862619980686321,0.954805230433788,0.905684811800635,1.29166057252541,1.37878176377075,7.98185396483708,1.82038421270938
"result.2",5.1414919072107,5.75602212162874,5.69436734834747,4.75176149015902,4.82509427183999,5.71380272217546,4.23875528850671,6.42072974435601,5.37792104941013,4.94758622653127,1.21859128535586,1.18446998739184,1.21725472686453,1.20873277421431,1.26431732849927,1.2690406175359,1.1791904037442,1.21170787291755,1.40241739365171,1.18308333124212,5.37659167064675,1.50478137100986
"result.3",1.98528517644876,1.47147188618406,1.72273306799829,2.23563319169071,1.86836444415723,2.25698085415098,1.89604952112809,1.90449975555142,1.57331401476522,3.4280714062451,0.529431394635122,0.545011184331909,0.516491476686733,0.545921660964064,0.523089262173032,0.547112829106288,0.528198392108854,0.547913323299823,0.524230803498143,0.849389224304908,4.1908430947099,0.85700698701633
"result.4",0.989783518269475,0.937995120667015,1.30557608291556,1.36913616587788,1.37393704137178,1.36901132062584,1.36178432996206,1.43702778027755,1.34518060443425,1.51592011921252,0.51455693213233,0.527221979381473,0.606186497715533,0.594869840513541,0.569794132032431,0.612656955476059,0.573932014277617,0.621348920796275,0.588436105395597,0.570094358986247,5.33225360371034,1.42730838318943
"result.5",8.62143739015488,8.3909896100914,7.8148726334201,6.70475703829277,8.59903015561386,10.2999044950249,5.45490367325795,8.51155028525615,4.51662064722218,7.12663016000221,2.06573153726448,2.20677612950179,2.03439393740282,1.89296366201412,2.10001125288733,2.22015278160097,1.87324794487601,2.18773970905427,1.83247168523219,2.03808237505576,10.4443590656098,2.42534406731127
"result.6",2.3916337694768,1.6908119100054,1.75346777198882,2.80552153311373,4.05096376050543,2.73627815508569,3.41557749082829,2.91306246847366,2.23965171384429,1.91892776570806,0.696015694736934,0.702718847926493,0.748505912215748,0.87753783926458,0.926856432179424,0.87221590099123,0.941744311783294,0.888798388896643,0.931523033569368,0.735866113697674,3.52512860719865,1.24503654255493
"result.7",1.44933449210959,1.15092950665887,1.37745836921087,1.14208251479052,1.40852161325008,1.27440133629979,1.2851518171435,1.18322909467901,2.83357273057128,3.31394305506234,0.610843922048831,0.520471665392732,0.562492460415214,0.504410022058418,0.562387800049835,0.548074952654338,0.572759237624752,0.512137463473356,1.06398332308328,0.981064118606151,6.22858620428187,2.28187316720676
"result.8",10.6132572066764,2.39273185891713,3.18582428482634,2.26629765663081,2.94928266208264,2.30237835415813,2.49804481371781,2.66173684864725,2.40442197722348,2.68416014370181,1.67482703510665,1.35904577890847,1.08651503866201,1.29657076645363,1.20782172493188,1.31866566622742,1.02615532234446,1.00194223312389,1.16274433126025,1.03586167651605,9.75602931140993,1.80572526129985
"result.9",3.83014441920685,2.99186335740574,3.051812152274,2.94416310133883,2.96112210296735,3.21234147197202,3.034985235531,5.17113588941866,4.64473966168027,4.89160961244211,1.39682482844538,1.05105628903604,1.04725879397407,1.10347382025254,1.24618700345543,0.962090397653323,1.13005121622496,1.44563939307944,1.37494919518381,1.42969448033933,8.28246449525444,2.35949761360429
"result.10",1.28424119261479,2.51114708516343,1.2645964779673,2.72529729356411,1.50266652028337,1.8344741107846,2.00666033765106,1.80226412096823,1.85925546254647,1.599703647371,0.49863275318846,0.533509769316537,0.521778913518835,0.561909259545259,0.685212808147126,0.586036730501995,0.569573176419312,0.588473152638832,0.596099426180116,0.668081679357686,1.55273662940104,0.81754254032034
"result.11",3.78966989897801,3.76070483220355,4.24940066370185,5.02934111332896,4.85364758947242,5.00738540251867,4.9270109142576,5.41603315596232,5.605014599278,5.55091536211333,1.74058723499154,1.59647101220137,1.39966090664808,1.5052538243137,1.44959433320519,1.37618744368301,1.39773297210908,1.41568608912389,1.42022201414858,1.30783361933869,6.6451645389311,1.36480413121188
"result.12",2.64602877632857,2.11848198413347,1.33504287610273,1.11165421708642,1.11926075765879,1.25956398217578,1.271804846474,1.24433162484083,1.34717330074024,1.16222705922425,0.648929918387005,0.685827281212821,0.440357343333897,0.487606343662668,0.502143393884074,0.457926223809196,0.422692356896262,0.506825529565289,0.503604592482086,0.467386162776596,3.59938076618045,0.843690280142428
