"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22"
"result.1",4.6574572095551,4.43455557824461,4.65161995360637,4.74737184436177,4.52743249175374,5.07903903107189,4.97841866720169,4.96653241104334,5.23045169473651,5.49153177956208,2.28184097852957,2.24681277996982,2.27965346354052,2.39784658908137,2.29976042167734,1.87597021543026,1.842106288083,1.91986873936023,1.91836683758526,1.69587475051648,7.95386841322496,2.11362333411291
"result.2",3.23931674299458,3.65789056437997,3.54757468782058,4.04064709125802,2.91033815311875,3.11148290783779,3.18193873090928,2.8602598411172,2.06681879936066,2.18575320165185,1.14981753280506,1.07306056556388,1.07408435539336,1.12801120837007,1.12964784657442,1.09794163947912,1.18042161965923,1.15622478906366,0.710345624830407,0.735349882588342,4.9058374134823,1.08752096754752
"result.3",1.66808748332222,1.6776090043681,1.6772602559639,1.63488520320832,1.71071828261321,1.67426627427683,1.68825215289819,1.60770619335164,1.9709766014563,1.98454005676518,0.873645003612713,0.839551399116017,0.889633173408812,0.840827077367625,0.88647793444632,0.869732107234806,0.892672237404181,0.804467204673627,0.677185427096774,0.660481742035367,2.10913762967277,0.749007114662818
"result.4",1.67851774665969,2.29811881750907,1.68239304326802,1.71029464565805,1.81686064721962,1.44063525455307,1.44489136931833,1.41112157410089,1.4925744669867,1.43064077232948,0.688701466439945,0.627258857779949,0.739739942854861,0.677216649615492,0.549237875943602,0.678216776857554,0.711812768875806,0.537977104535775,0.488105511098322,0.555722422641143,1.42578294396459,0.500778180500625
"result.5",2.48339357552577,2.4025624865689,2.43424788042556,4.50639644904044,4.50565942485456,5.01288459071619,4.188844182881,4.89693841928038,4.60073151000576,4.0960948781562,0.978690344761734,0.909567018988763,1.00642997002899,1.09852786131355,1.09124072305672,1.01099711164315,1.17147659901192,1.07628040226379,1.1376823265997,1.18247601856287,4.9143264874933,1.59778736750409
"result.6",3.70606368938409,3.27617513052337,3.1967409603292,2.68488344079751,2.68674909550018,3.02262624084666,2.86958348104645,2.63095756722182,3.57843310713816,4.78502314489836,1.08690117655377,1.0811058345941,1.08067075848144,1.12283241883079,1.18753173591613,1.07890498673782,1.06659911520284,1.18573234700967,1.23766947804583,1.16477360453498,7.44474743924226,1.61570744710604
"result.7",1.70066457364153,1.66451830403354,1.52085522223973,1.62229258284641,1.67436460104929,3.09875440128736,1.91689353576919,2.64889713277864,1.88217115994688,2.57736630774672,0.556528742789038,0.536527036144921,0.555175118919941,0.555569668869219,0.53406160846231,0.670815551834109,0.652910031824921,0.612573288294608,0.664711669917319,0.632277464728938,4.10557218246263,1.10853695615867
"result.8",5.57211626729526,5.82214783377208,5.41968693881471,12.3656267822395,6.5297499049014,5.1428584136466,7.10378058339844,7.31905396628669,7.77668623700437,7.44139499056795,2.18139271077061,2.06633961204043,1.8927982015664,2.19524433170616,2.01165713875891,1.42691065168906,1.29924743073258,1.44067356318626,1.34758108421872,1.40035773922615,7.66725572217439,1.34078363942143
"result.9",3.5127340469894,3.72134146733139,3.51630499119553,3.47730801190414,3.60938119947207,3.46945354304724,3.55342866482793,3.5362704396341,3.85772142929906,4.1210532174436,1.49213395638935,1.42058677842575,1.51882358413975,1.46265135152169,1.53776595331332,1.4917089221124,1.50953899409216,1.44956127507001,0.995316031183471,1.04305586978574,8.92461564959196,2.11164345503757
"result.10",4.55554478257567,4.0833265457582,3.94309146966457,3.94643760574579,3.78276190221816,3.87839025370721,4.21485339989088,4.33598662495277,4.02623768490693,3.76122175570399,1.31399391196349,1.21844535793919,1.22657915156303,1.26043112313043,1.33530205590354,1.30526612623134,1.21184070418274,1.35858649771865,1.36602284838092,1.35328425391796,7.35911246528485,1.75092305601504
