"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22"
"result.58",1.12576866354491,1.16760075682214,1.16127913100028,1.11396121853976,0.870462371235102,0.852802084670157,0.855363708982365,0.875739853246631,1.41779570621442,1.44701438883137,0.519249173598063,0.544537924701434,0.507381088800603,0.455791871197158,0.400539395200721,0.417224195013691,0.404766981032955,0.421038187911013,0.336590883848987,0.336631650702235,1.36327723563974,0.34677509497193
"result.59",1.12299504355607,0.976132799290659,0.835606341210965,0.83056075495075,0.821697102254,0.85955953295007,0.821697102254,0.872684383929004,0.856420307775467,0.85947392139041,0.430819494812096,0.339082546792957,0.333024401085657,0.334151667926363,0.332386028885087,0.34565159406102,0.332386028885087,0.325672718337182,0.325256782512201,0.313628370277168,0.859923958223196,0.333959629468608
"result.60",1.02011392247479,0.988812824500106,0.716941100765003,0.674251375054096,0.684952523646551,0.684952523646551,0.683736471086898,0.669105162126559,0.69856669777157,0.886184989949594,0.335068881791417,0.337462251260254,0.37774936969566,0.350160261531735,0.357058134386413,0.357058134386413,0.321051314769572,0.309480545347071,0.347146417091528,0.412968972068793,0.970083709329273,0.404263669610526
"result.61",1.15433703391618,1.19952068665024,1.37003854096817,1.08267914624168,1.33924486244243,1.34574629740083,1.15138360035507,1.43548642072057,1.22418834199683,1.1557740190032,0.454583980896877,0.460745446057644,0.442032957962826,0.469129881727487,0.437253682450768,0.434134343918244,0.463240291566696,0.441119786928081,0.472768189141616,0.519349579142301,1.85507257693166,0.566836083984246
"result.62",0.820751610356237,0.834129421192575,0.784840631257814,0.799962549365683,0.585839357042056,0.789436329250209,0.56486144331551,0.649421237189058,0.704418629261096,0.80212107267812,0.343573020392506,0.372996654310677,0.370768422384173,0.363327727166897,0.247650048255481,0.256597495813737,0.262763786505785,0.249846378683731,0.281876794885017,0.27184074993655,0.814673729345191,0.286063776075962
"result.63",1.39045225631796,1.28842462095644,1.08758261601025,0.964786225614882,1.03278589923781,1.0702125074078,0.951227309516301,0.987895537295261,0.963617057198073,0.897975927645166,0.366947979488062,0.374954416130234,0.308629328903014,0.312185397448849,0.315148255576859,0.309943405189506,0.31351358130708,0.33315686525369,0.334776820709448,0.341971426891647,1.0505470593463,0.325521690799364
"result.64",0.907458699212028,1.01449825151581,0.845090877403993,0.910675840278333,0.626739342761465,0.544503488741092,0.534753395638397,0.503225044036988,0.581006257978433,0.517350971968446,0.381135549050432,0.394085970074962,0.29851371672057,0.299065890634155,0.302889153428046,0.235905788681447,0.254100754634916,0.251732156254148,0.222423228736225,0.238392416950726,0.584029082441316,0.307954534283457
"result.65",1.17502669310006,0.843884702087113,0.830591863975527,0.822755959526065,0.825023002148394,1.14806356068369,1.00310582300416,1.12940464063487,1.02713708413756,1.05999798961476,0.495140933304785,0.389178832587824,0.354476359133842,0.375002998055375,0.384548737715955,0.377127483072022,0.38899399718087,0.371314911286525,0.380949338242276,0.381486162504457,1.07502706902539,0.375938001014054
"result.66",0.937043996526438,0.771499458025927,0.990554510374367,0.822441986983246,0.903667987032423,0.855859617480676,0.840146033172649,0.849243555321777,0.851702225973185,0.811353329265225,0.340242008199703,0.39995567024115,0.328414500662965,0.414748329512409,0.426044475182822,0.443887963724038,0.438953132823241,0.446574668489795,0.458836502121494,0.397271957319247,0.822416002869567,0.397515633384418
"result.67",0.80954160765541,0.817584929956299,0.804220813976621,0.813547281567042,0.84773903836553,0.809546018791359,0.805749513509253,0.852693330927664,0.854719525605064,0.810329979743399,0.407137681683244,0.419599184786053,0.409741200865464,0.41903798361091,0.414256440029587,0.369553176249509,0.374517289321701,0.403957113135791,0.415705694736568,0.327096210133249,0.858496919986648,0.313903535938411
"result.68",1.72394157011878,1.70968032454769,1.60096826900769,0.882578918965316,0.866694926722171,0.900723210992972,1.09649054804924,0.968770105181166,0.987279190873721,0.979808254840494,0.525056208391083,0.522734814687045,0.496095182833239,0.455148692063119,0.460669828575829,0.499312532229295,0.597991601963177,0.532625762548341,0.560480967688948,0.532463852689925,0.968770105181166,0.532625762548341
"result.69",1.59730448690299,1.00608834245132,0.732691903286423,0.72686788443255,0.73409991192916,0.78574579269178,0.706008022489334,0.723468492710966,0.746309959693306,0.947107829960543,0.420781183504896,0.304340850919432,0.319144602801466,0.347909593752459,0.357199760132571,0.315668638829434,0.336644364484866,0.334303917110409,0.323375079621326,0.300276681213047,1.11355034108086,0.299734991528404
"result.70",0.957718659721429,1.03140859573796,0.949594108812909,0.996168286904462,1.01150484223354,0.939349777649411,0.903823565045861,0.923044168319288,1.38446249705495,1.36616727901743,0.404377063169724,0.373402925052619,0.401032594551469,0.443191345082259,0.41025766443425,0.40683475289317,0.3712958923201,0.397459234134836,0.441133298069972,0.452025484344424,1.90954667456771,0.537494043438838
"result.71",1.33013120268772,1.28418240830233,1.31942669498475,1.20557559810409,1.02132963869764,0.838638943199802,0.865591651283863,1.08064255745908,1.34658833804541,1.26536162335452,0.490635770765677,0.489304385982726,0.478317529130219,0.487849631988794,0.328151889406979,0.354422234259181,0.356587649618638,0.355117319393135,0.373429250730992,0.377599429771077,1.22806595396401,0.376681098572442
"result.72",1.49248780597409,1.32147728940397,1.35253991082498,1.57180873618146,1.32051705929405,1.30239465928432,1.45017598729431,1.33132885048104,1.34594963755196,1.28632153220109,0.416551523827705,0.409117258331115,0.413736040775337,0.445963334625666,0.402803605924107,0.425240131226588,0.392171941849488,0.395650487494292,0.391912641409012,0.398140570868873,2.00782232917045,0.521271719646978
"result.73",1.0539419177282,1.10280433498328,1.07082054458231,1.08765416633175,1.11625369904592,1.08830509248763,1.0454576684582,1.07261940693514,1.14595430204872,1.29831963098425,0.465130576618564,0.492148417658233,0.471797472816957,0.481478730509492,0.502091606144054,0.474835309849039,0.466386257537757,0.484911765938341,0.461943942367202,0.400107895711124,1.32058643248426,0.390091157593459
"result.74",1.05150019905493,0.761074723029061,0.688158289069841,0.661412026496021,0.748396886783588,0.712147633761148,0.718873603660701,0.699472277270068,0.736354737379994,0.687020508825712,0.380680211517075,0.294187876322203,0.257362002001456,0.26086652384284,0.262094490772148,0.261380998135585,0.278555370599078,0.279394774738295,0.269625372064568,0.279048680679563,0.7613655829509,0.259354783579854
"result.75",0.751498484325553,1.14520327338606,0.741963970549115,0.843796917989495,0.85668363225102,0.803867929379953,0.761485449631989,0.821976541122489,0.720891002615265,0.700721379322599,0.392257059088221,0.416101257922302,0.390947250070554,0.398568899627678,0.403874963813889,0.378001876068629,0.361867219531129,0.325607808589598,0.344006790615459,0.323709041195795,0.767234810613252,0.30512891777707
