"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22"
"result.26",4.3711264271649,3.64483467473317,3.38005047510509,3.73478676992446,2.29339299967211,1.99867772860608,2.40723885800438,2.28316176973874,1.93381047114565,2.87777729378739,1.00785929862403,1.21897886700779,1.15009344031825,1.15233469914934,0.85635349472144,0.828545014054564,0.806862100495496,0.802478327055587,0.779165686224854,0.879486920607341,8.43130236639353,1.78186985374789
"result.27",5.47505317156596,5.51234243977031,5.38167436612929,5.48532116925092,5.59795256810998,5.87397432322857,5.28821585858951,6.50465149096172,6.04133374569614,7.22735635939123,1.83220028213885,1.89347904663179,1.88817700541656,1.90122070408844,1.8022707142559,1.87397956954484,1.74573448268348,1.83373127155103,1.88105396073003,2.13727495721891,11.6289051364149,2.4500131276548
"result.28",2.08007668914421,1.47072733326042,2.33825559147532,1.91756923100774,2.07971071553363,2.04783839614583,1.94806076349128,1.98197389292004,2.19106189308979,1.945747447997,0.495527232060794,0.474229496953001,0.503471783508952,0.513783069857538,0.485203230657609,0.586224809283474,0.575688985098243,0.601278720323371,0.604200030511624,0.57167238484657,1.44820263458464,0.767668038797513
"result.29",4.04226044820843,4.24072642189167,3.50283555455121,4.30224685069342,3.56618594675999,3.24671443750281,3.50283555455121,3.50940571285399,2.19220564496972,2.28972151511504,0.815331022853377,0.871768551654331,0.864664718975896,0.911784015038895,0.82944261245246,0.849733338235899,0.864664718975896,0.867319193328508,0.704254207003136,0.696378004206809,6.04553227928577,1.23964604051149
"result.30",3.24053940768205,3.51576159390677,3.35302808764435,3.67824582867678,3.50218710707328,3.68156840092068,2.87503403563353,2.84700636934225,2.80979653569521,2.82550882656404,1.28598638331648,1.30398119962447,1.32933520648406,1.45969923379365,1.34369526253141,1.44513405036437,1.20132870390134,1.19784485978315,1.12151229171635,1.08324526492489,10.4455573035212,2.46387865710289
"result.31",3.87141456452845,2.9627366706189,3.06967573477176,3.28287875638886,3.25210868263347,3.15583207749402,3.51940259031437,3.00488811821998,3.2409545304403,2.71551244536073,1.05233058688848,1.25683989784436,1.20262807445905,1.29305745945458,1.31778359403443,1.3032409219429,1.26954679697789,0.782198745220721,0.805279076869204,0.810933542864261,5.9668323682196,2.0088842082591
"result.32",3.77137280218882,2.87846414643586,3.59940952919153,3.33350762421067,2.97456170005233,4.14710486909652,2.04895457430236,2.11658413285137,2.07052850121574,2.06033324295491,1.29612833520664,1.22654025268659,1.27784888808278,1.15671089941055,0.98455829175921,1.22142419935947,0.944839040605732,0.885825096427191,0.947711975735347,0.952176832506735,4.51896401510108,1.37033795283572
"result.33",2.54474773665717,5.84446886022305,6.80089122425405,2.59323883227625,8.06963625744752,8.46074310703579,8.73277246582337,3.19314153471121,3.48778951981539,3.25368521785154,1.35131382775331,1.47167423983593,1.55464684202507,1.27471795522993,1.55523434943996,1.63455756591661,1.65622404859521,0.90165490523357,0.919383004680028,0.882604388428052,2.96471576112714,1.20570318619151
"result.34",5.09248209046029,4.70796324355061,5.16763940910824,4.8192645820109,7.56273343726165,6.29667772700324,5.90523534750546,7.34508027887011,4.30833949861818,3.55805282599432,2.27521367254279,2.53805642613249,1.31054095920359,1.26830845387354,1.36362772482539,1.38978901845165,1.29697188715865,1.47370920670023,1.38194885973982,1.39747955079708,5.95708301424886,2.14785852778123
"result.35",6.92417114910719,5.04368368386237,4.73351577969426,5.35539466143768,3.34467913366058,5.72844643527346,3.38975125354386,4.61638749932598,3.90629090240178,5.46577464834541,1.38816569836261,1.25313081316668,1.32290854648804,1.31769463589744,1.37875890277294,1.33108878749238,1.41621407265593,1.27584907693353,1.27290924630095,1.3006191105562,4.61914751307688,1.29822584783828
"result.36",4.83013373132367,5.70087762305906,3.75727468845823,4.7158914662688,4.45887074406051,5.69781079037681,3.76524238770075,4.62350347353793,2.56562201104406,0.990655290552448,0.902617448702728,0.978333567690288,0.84893432130727,0.907644063382033,0.892995026912521,0.976981537287589,0.86122811209122,0.932211180583333,0.817892115842069,0.505336877330074,4.57317480536215,0.974936651010224
"result.37",7.85582625368871,5.92751468572091,8.04674336124109,8.21401564053643,9.89914150461403,8.08577819109806,11.4818837986509,7.0054540783788,8.53898546713168,3.15032608640894,1.89928784022012,1.83251576952187,1.81768995735071,1.92201140042695,1.9784489121523,1.84732346313656,2.02122051394496,1.73032372970344,1.7900210125091,1.02438898262212,7.82464187146557,1.56555462845339
"result.38",2.6401052016657,2.46535992085927,2.51604881378736,2.32726319322461,2.28438410044119,2.58333158731875,2.41840165007489,1.64027666980541,1.64875961528924,1.63166283298085,0.960310958697889,0.934748544187547,0.989394136874916,1.10043072116746,1.04093771330373,1.02671848576598,0.968988483648733,0.747616601434179,0.701456259581317,0.728556319437388,7.95563991933145,1.91835586152395
"result.39",2.42024371540403,2.45533003689601,2.45533003689601,2.51585179325369,2.42937159074617,2.58661991188971,3.53510760201125,2.50673946360395,2.49191104044559,5.67260460659609,1.16745392040266,1.07616906414214,1.07616906414214,1.13351552991955,1.06338717717481,1.08317258465201,1.07789565972465,1.04618540423845,1.16369659380876,1.23854634744144,2.93156536709398,0.959963060613885
"result.40",5.09031090683476,5.12469108530992,4.19296298236175,4.00804959724686,4.66476860046277,5.1064562259395,4.67398232862302,5.74213715317831,5.13404006172076,5.48897736037227,1.60636624848794,1.53459281648817,1.58604799996049,1.56283371159807,1.41186954382056,1.6009510286235,1.52403832213576,1.32153904751708,1.49794257866836,1.49682086533678,9.31538777964772,1.97491313675289
"result.41",2.43509490143398,2.18011602153459,2.39241996590956,2.25772921517195,2.21882898648846,2.52122891851984,2.45408700601269,2.60479018550356,3.16660990794408,4.05559183564198,0.956645732709059,1.05606478011331,1.01320917681103,1.05093756066591,1.03538674917515,1.00751897483479,0.980384370931358,1.10715177906782,0.991526433111037,1.03138935390298,5.0135751149106,1.34695682001418
"result.42",4.17605840886006,2.6176043883053,2.73682304364467,2.6176043883053,2.53664927261673,7.32923252011921,7.56204037733047,7.2555588874908,7.74811836013931,7.03503405245928,0.915745881666192,0.964386453317097,0.908853359127399,0.964386453317097,0.873584532015469,1.94899427803448,1.91883132411418,1.75749173709911,1.96164780770812,1.81677644232267,7.76649699777854,1.95524759281
"result.43",2.67845185397256,2.62609320259043,2.79401893095186,2.71144927316251,2.74418038403643,2.66471227104971,2.66471227104971,2.68521162447068,2.81810202448953,3.46647075793296,1.37618859940457,1.29411419505936,1.44319107000489,1.38925388547359,1.41546983053728,1.3332156145028,1.3332156145028,1.34338292773734,0.917761641657484,0.899573265462037,11.5816306187129,2.33421441185164
"result.44",3.69780687160237,3.8761619880646,3.70500020464169,3.79961553884823,3.96204321140731,3.92707427000144,3.19283454221071,3.0612137280121,3.15122851303513,3.2364604721797,1.81333053843963,1.91606823573971,1.82654493608437,1.85340730016044,1.95407078881841,1.87967414264086,1.46790078707289,1.44063648373838,1.5278366065306,1.28658291491215,8.71298009340966,2.43660780163723
"result.45",5.26469569333438,5.01236447436238,5.60606528651066,6.23085303325382,5.97185052262294,5.39069908512919,4.4167316550955,3.50466306152667,4.53953108893707,4.55298603817351,1.36527292966562,1.40894763532523,1.44474680861248,1.44637286534829,1.41357760694612,1.37025297724631,1.32539749739771,1.28853775316477,1.41067293717357,1.38110035648913,8.55619649426804,2.25586073673549
"result.46",3.46152766152326,3.3651986686729,8.54057124297212,3.56346099439849,3.49498662042825,3.33569112393199,3.74672239679565,3.46716037330514,3.30192475818737,3.47401512767801,1.72610532339096,1.71740061394249,2.14010166153089,1.86305427845858,1.83698937734133,1.74514928325147,1.98895678861258,1.82849045248072,1.7307741903864,1.81732643340143,8.88557948658146,1.9253672461047
"result.47",2.83067559793618,2.33102113003821,2.7318478167109,2.25033646096491,2.94362739119728,2.74374377513391,2.30577741044365,2.26472585719111,3.03204130839753,3.06038027078033,0.997102230261961,1.00351087122506,0.992376992774116,1.04465295529299,0.984549072219036,0.991947482934057,1.02956163566662,1.02616307200901,0.973766094907077,0.944240483509187,5.5084392648237,1.20426108335088
"result.48",3.48358820354395,3.17846851368128,3.93157338999251,3.7377877056444,3.09926583330106,3.26612567762495,3.84470391861562,3.18414689714109,1.82688669361391,1.81037378208038,0.843059927146428,0.839489261481974,1.01699720696454,0.917745910862073,0.890855929049564,0.866233726312622,0.987111586484295,0.857389519502083,0.772298770658139,0.774058624411897,4.21797827978366,1.41992326558396
"result.49",9.41783873970156,3.32288603970479,6.01204170444654,9.50504671531901,6.00247698487983,6.64499782594023,6.00163829225063,4.38005606520186,6.02949279022508,6.02891512115591,1.56381231374179,1.24779418996192,1.33930838348442,1.53469959644202,1.28454736152496,1.30473034582107,1.21894501999443,1.1438067800272,1.29093715032468,1.20456870020511,6.26963528767499,1.65831111064251
"result.50",3.85137967464517,3.5464347997898,3.6603828744849,3.51684570583708,3.6079318140399,3.57081864606047,4.55904737717213,7.20154450386942,7.27502403105111,7.48478404389101,1.03848815431885,1.29935300972236,1.21658287609058,1.22137231196076,1.22603913813614,1.2503605625478,1.27624157727874,1.9463080523969,2.02615111359935,1.86100545261545,7.47261897452739,1.81124949440747
"result.51",1.53913520366133,1.46691133897762,1.46481226380921,1.52635525567172,1.5693821464743,1.46642172685275,2.3045138337489,1.75028786847573,1.67220038017719,1.70262441346853,0.566682052943737,0.55678441250752,0.586148350181188,0.616060647433853,0.54118589152477,0.586883494281246,0.661616534998384,0.592380095808521,0.614011042125925,0.607732204924952,4.32049057078653,1.11910147311192
"result.52",4.42636850512655,3.80361506084836,4.37065691008564,5.26169488830833,6.16645223863506,4.82906325394766,5.13923153935919,5.45137102778982,5.7252800523469,5.85175009748161,0.986196211541035,0.977550110170474,0.994160258097573,1.05953988945321,1.23309123332685,1.02270915990763,0.891841420865934,1.13729078477854,1.11992143415958,1.13558512665305,9.83674506578132,1.935146869678
"result.53",1.29001864137274,1.32821729009145,1.24224224783673,1.25369667522606,1.20104457262085,1.25740856642503,1.20674422012535,1.28477093516691,1.22665563043251,1.26793983296197,0.654073243421045,0.68339388735846,0.592258374521772,0.619209686115318,0.554832265178206,0.619554813219534,0.590179330590106,0.666420508102653,0.608645837869053,0.613681256033663,4.55541112553313,1.65264066194029
"result.54",2.68222801272536,2.18736668533321,2.5894996463375,2.30342068329183,2.4015730884805,3.23423864301639,2.78817952679739,3.3038218642661,2.79548863000872,4.4249197066828,0.910899834134275,0.978287766151133,0.941405072229273,0.95945194019546,1.02484942553267,0.958703904497959,0.986172647045958,0.823489915123599,0.721298116671285,0.805595684011528,6.63789883230869,1.51020057890395
"result.55",1.34292607907235,1.30318748748498,1.32927251846431,1.29014114162751,1.28911498670416,1.33393287692286,1.29408718613585,1.32199101180937,1.38049924317948,2.69985687726971,0.681305080148004,0.643374368818145,0.621542314087189,0.611694251630285,0.630212778490856,0.598653171986744,0.548414868687119,0.663106092927385,0.734108896997711,0.657994832959969,4.47445990750873,1.1412057201492
"result.56",1.65425247717718,1.55846411731362,1.60388594210614,1.55846411731362,1.64092056867433,1.58400648311724,1.63390027166445,1.59543698976437,1.53497500901211,1.63604846445313,0.876007975650681,0.802857766940839,0.840133251155184,0.802857766940839,0.868316077914292,0.834854827994642,0.869509092747202,0.843037983235543,0.781529182471639,0.848749396957833,4.74598649593477,1.26210210682583
"result.57",6.96005817624692,8.185935742732,5.8007594197874,8.23851519069845,10.201115123024,6.99619883959777,10.6923366309474,9.9707066470072,6.13694511077762,5.23350897973641,1.25130291028819,1.31827531813614,1.20427588209257,1.35409870580885,1.4312255185244,1.27073885945205,1.46380449423978,1.45575448033448,1.47089701166853,1.47752327510735,7.29499072524052,1.82102058945463
"result.58",2.39075986851128,2.44882156783203,2.40097213615891,2.40892211332586,2.44811692225207,2.4352767449648,3.44681374641371,3.29280742413938,3.30000261669299,3.47155817425517,0.953615910994835,1.00034431297988,0.936639790028805,0.908223624879543,0.930555042457536,0.961709902832693,0.976256480756184,1.02433604243248,0.954486763355737,0.935185434992286,6.698407966264,1.70129715327758
"result.59",3.53281805272327,3.4536181489208,3.59023747461651,3.41440889112588,3.44544874463392,3.66763774895007,3.77337903894487,3.47771188258968,3.69385563383281,5.09510960727564,1.58540615580793,1.53895777850338,1.76922222574533,1.6216507443827,1.67769392334375,1.83576783177289,1.64043970983539,1.76924291550449,1.06728500034741,1.24093909933479,11.6359284323812,2.76453930942137
"result.60",3.01881544628418,3.01881544628418,3.1067257124004,2.93424326929448,2.93409747746991,2.94369245599024,3.23641154409306,4.27739590795414,3.47239049335402,3.55076255058624,1.63244654744629,1.63244654744629,1.69659765666221,1.67612215079844,1.57167254202254,1.68894606403865,1.75074763553233,1.38399858922492,1.41984932368759,1.3713020399528,6.20068138120183,1.60923280678767
"result.61",1.91405551706184,1.83306211810932,1.94983201428642,1.86930180920967,1.98603349672302,1.93631989870072,1.87433937951618,1.86637328128515,1.88595805808297,1.92497393288801,0.653695323511277,0.656311880229258,0.654080170900207,0.634664049540811,0.679094054868581,0.691855864273348,0.639467955012509,0.690587518421989,0.647425453733017,0.672866820948546,6.4045360001451,1.26032493344829
"result.62",2.71042824641557,2.62178254388307,2.74873889403032,2.77381773506859,2.61376099647013,2.66307888074024,2.71259149727058,2.48958755569292,2.64183437774009,2.52907338354914,0.957657736854579,0.964277625481644,1.06527851416699,0.998089476393265,1.03865259279492,1.00357973707626,0.843443862918221,0.871761525236793,0.80647182401384,0.823308532921776,6.94502155979483,1.66588957393371
"result.63",5.87052070090518,5.85839146128056,4.33325771596587,4.07970531345589,4.29852872990179,4.38072723863315,4.56471655436863,4.03317157217831,3.94891451562486,9.56131964928827,2.46686642996077,1.96269916825265,1.41409379325024,1.30546986429815,1.35924535694981,1.34823176382868,1.25571979821988,1.29474080169154,1.33087093820597,2.54823328765261,14.0843710328968,2.87841719061089
"result.64",1.24649510106475,1.33628881590567,1.23495522629112,1.40779789386684,1.94612959854314,1.62423699052135,1.48694572291352,2.02890666485275,1.06335557594157,1.15855063067399,0.400950132836217,0.401100447429613,0.396010201118038,0.412811084005254,0.448234516095062,0.429854156408092,0.413563095401001,0.428147187424127,0.39284728566828,0.404836174393247,3.80234008063601,1.09433748867254
"result.65",2.02564794262442,1.95267570686163,2.03351424033371,2.00235249597019,2.02810731929102,2.03574883392951,1.97928466696182,2.03415700578629,1.93495980080189,1.94845998845148,0.758140822896856,0.822554567707616,0.756972558392413,0.850070673071085,0.758049419376117,0.77319573693625,0.809572180038593,0.742182863039738,0.788453107566694,0.777663573387302,5.56717077540723,1.66473722324891
"result.66",4.56216427535406,5.07752734374534,4.76678272065955,5.56538427471024,4.21410448945598,4.35416400659864,4.75267558180085,3.88192383334378,5.33610072793231,5.68076440682938,1.871021679004,1.64913193813604,1.83046088467728,1.91935059837692,1.88692497749833,1.69161119476802,1.82932305074466,1.75654673008443,1.48177837942893,1.3443966746535,6.39838072881905,1.60792343825837
"result.67",2.44607812105452,2.38857911295126,2.35487874077422,2.35487874077422,2.25216480809773,2.33069166421938,2.35487874077422,2.33845654233859,2.73652860330451,2.6295506689561,0.797315124622207,0.784519280906102,0.843273548970428,0.843273548970428,0.830039887260652,0.824723427237992,0.843273548970428,0.84996183255538,0.95839281239423,0.967918258322643,4.79786553473746,1.07465060299677
"result.68",2.64340156032394,2.68925473030801,2.64861415588434,2.64157482116958,2.64471253385641,2.69394761844926,2.73028024800177,2.74587870365632,2.65917281067261,2.4349388598044,1.2493670696634,1.22539855490555,1.24723106230323,1.29109946580289,1.1255578867324,1.18050686277979,1.22518169255109,1.30892426625064,1.19274313304453,1.23228687042122,10.7709323108491,2.73046341621185
"result.69",1.55452863378167,1.48146577409664,1.43118368717162,1.44244234913274,1.44598712178721,1.46316881918123,1.38245209427289,1.40415843481996,2.412965399484,2.45227208573866,0.840173387329711,0.817982980732204,0.781490456753608,0.835588115398331,0.717736971873216,0.831288282255323,0.757486527036605,0.631400816093612,0.780524044784576,0.756782513997409,5.4661205313122,1.06287536411773
"result.70",2.50070266097846,2.42050964682347,2.40314120098332,2.64927155778842,2.43048186100828,2.75209530280133,2.59323408866961,2.74723528916188,2.6309028870382,2.97271929951487,1.08694283975097,1.03924214220522,1.06885677906265,1.07158422998486,1.04394638292446,0.97686710341756,1.0062216116821,1.17204515004965,1.02802083773515,0.934598533089772,8.28215483355899,1.95433501000824
"result.71",2.33185476324003,2.22666336120469,2.29652238215086,2.29772537480577,2.27575292779804,2.26280467585915,3.20368719521592,2.8416349253513,2.79541120161647,2.7818043949752,0.762298243780763,0.784409582647209,0.782362340339308,0.81452538806008,0.783199855033248,0.801570219821013,1.09136095650126,1.06757978990944,0.954666683240972,0.973112344544046,6.73407958205698,1.36467695840759
"result.72",2.71267031029547,5.67092763560273,2.66426996138773,2.84531609794053,4.55873049409405,5.0378727995543,7.25184034588688,7.57667663023834,3.45160592870264,3.86738951335853,0.993385584448269,1.03754387596529,0.956130942391482,1.02828820141311,0.962763799842007,0.99391495617865,1.11686828238975,1.13189457406416,0.730473202552818,0.793196324503096,3.52518381893852,0.866858191431399
"result.73",2.41372159003773,2.30387207618103,2.08517937711537,2.53249088505619,2.5582326923044,1.97553832065872,2.47934981533008,2.13281077335797,2.32873938367054,2.22749953215135,0.827781972042254,0.769538155713631,0.795291159087494,0.749540254313519,0.725120568533678,0.860511404420193,0.877045413884,0.810511887814159,0.954095282698487,0.707710741374832,4.23570269348107,1.07505739735289
"result.74",2.1666549418405,2.2948245940105,2.38572138353578,1.36400297591772,1.4575740653474,1.39689529152194,1.46757838171756,1.34197964062435,2.14146608863055,2.21361689050082,0.756064293248783,0.756395883427359,0.731757208559577,0.544628598014408,0.514078030155179,0.509996846616153,0.517876118215019,0.519304463979971,0.644358458986447,0.669916339155808,4.7292812310599,1.13196395372152
"result.75",1.91875176886893,1.69720784527408,1.75463890062992,1.83382596470378,1.73885843851658,1.66763969400053,1.77915462766509,1.84620015684228,1.86969586583552,1.73568375757625,0.983731935228746,0.791974478271281,0.876494256398593,0.913400348495941,0.880258162359946,0.752135222518859,0.881507046528363,0.935398586472353,0.948616201310748,0.867721399638538,2.90959281740491,1.15510412096387
"result.76",6.36653266914988,9.55398327532871,7.77608095203164,6.5616439988998,10.2601888234144,11.0820264877619,8.26001407688235,5.28168961444675,7.07680815881553,8.71054187274559,1.56439364642725,1.65383762898942,1.62939081003287,1.49287539421937,1.64989087333718,1.68634062596153,1.59504551928357,1.51246032590724,1.48987896054659,1.57919561043265,7.86448719102665,1.75603533390384
