"","loss_eta_l2","loss_eta_baseline1_l2","loss_eta_baseline2_l2","loss_eta_l1","loss_eta_baseline1_l1","loss_eta_baseline2_l1","loss_beta_l2","loss_beta_baseline1_l2","loss_beta_baseline2_l2","loss_beta_l1","loss_beta_baseline1_l1","loss_beta_baseline2_l1"
"1",0.37203740975518,4.37038663281331,0.77573166259582,0.768067414354924,7.78076569917228,1.7360111217144,0.500552836847875,4.69627605223531,0.594863250116497,1.01137944855664,8.26780821773383,1.41055359323414
"2",2.17269049079772,4.88545203409726,4.62432028769219,5.33236276509125,10.8170767904146,10.3193798878534,5.93949157934819,0.618820854573777,0.505397222257888,15.2097609617014,1.31697576868817,1.31110609574566
"3",0.341072029112422,7.31966962088744,0.508665803527486,0.531603741004721,17.738263413366,1.1089510878829,0.589579902967828,7.25423493770508,0.645186780159394,1.33766814143573,17.3781235692732,1.70474323461605
"4",0.217995844832757,0.139072639683221,0.193636488615801,0.307593421108915,0.286615549830467,0.300861339508443,0.295926228625431,0.204671270391086,0.247673855871853,0.605219606054513,0.359489595972621,0.547935746233729
"5",0.349842813444963,4.72913722515431,0.618251736176135,0.503795406852976,12.3472214786465,0.967927507869986,0.474566001894656,4.86144300658831,0.675745462999913,1.01657878265763,12.4489961891034,1.39798737911058
"6",0.221440417193376,12.5711323924989,0.324137464748592,0.311857294440534,33.9112488252819,0.487085212151836,0.221628554831166,12.5623622058486,0.321385118564675,0.374971382533043,33.8569034793301,0.535969610790471
"7",0.216095491462661,0.295358493436246,0.427292519577497,0.474059244240645,0.56465203647089,0.731955222962647,0.304600115922801,0.288303118497899,0.518553738484499,0.604901533729543,0.625964631205978,0.918883495452004
"8",0.580635408931007,0.287765596451208,0.59185363794109,0.817085914598572,0.432166187499806,0.868441736874076,0.841937054717343,0.384757253766241,0.8278845247203,1.33901524062592,0.748515116633229,1.32274251627448
"9",0.293574713373056,8.10221277660359,0.303629275315908,0.58019195796147,19.9027045554217,0.469835621436873,0.276988608197039,8.12419746178079,0.282790395176342,0.596128684607021,19.9979195801961,0.533451536452456
"10",0.57579692473136,4.37862753864375,0.802814822956574,0.855810291878511,10.9068139356592,1.77731229544736,0.743420975554808,4.6227968631067,0.867655411483828,1.60506895239274,11.6560725961734,2.04439108629838
"11",0.357305721292425,4.45965658861404,0.395115016237766,0.496117430181507,10.9852092596192,0.538558627812404,0.504118522723815,4.44674322965822,0.503142611389662,0.857825442645658,10.9969786984571,0.900266640276554
"12",0.370202900795169,0.299233865214103,0.34180991731271,0.513544338095541,0.458232277513311,0.546661752866574,0.294659927791209,0.210800119868627,0.257627037196048,0.491571327120375,0.353690189937262,0.501000409203586
"13",0.193803955660995,4.63675065675773,0.231021173418632,0.272429018531653,12.6765602271801,0.323937105867352,0.191489543261483,4.64339770158044,0.228449228397478,0.304383251870051,12.6877927066416,0.355891339205749
"14",0.280466604376768,0.339501537197427,0.224910294744512,0.699041836430608,0.570521821592447,0.554617146563336,0.427246193922118,0.52139841463202,0.29138571361505,1.1581010062403,1.10185973420578,0.765553710077976
