"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77"
"1",29.4472,43.9525,15.4368,19.2271,11.8654,9.41868,16.9294,20.3103,14.6541,17.4096,15.6995,13.2758,15.7751,21.3558,14.2654,23.2272,9.34367,12.7819,14.4377,12.5294,6.52253,19.1849,26.5481,15.7792,15.2951,22.0287,12.4714,18.3154,23.1473,8.81505,20.787,6.90228,12.5452,27.744,11.2629,14.5502,30.4023,23.2338,14.4994,16.9424,19.5844,16.812,39.6794,16.8541,17.9682,17.9848,24.1527,24.4418,22.1537,48.2699,13.0576,16.8683,35.8644,16.2468,28.3659,14.2464,25.0523,18.2245,23.9482,16.1724,22.2144,9.82409,20.2874,16.5528,10.3024,24.3078,50.9838,19.1118,33.4229,9.75716,44.1411,15.191,16.6896,42.5834,17.9357,14.6222,23.8368
